"filename", "language", "Python", "CMakeCache", "CMake", "JSON", "C++", "C", "Log", "Makefile", "JSON with Comments", "Markdown", "Docker", "comment", "blank", "total"
"/home/yuan/esp/tcp/build/esp-idf/esp_wifi/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/espcoredump/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/esptool_py/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/expat/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/fatfs/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/freemodbus/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/freertos/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/gpio_ctrl/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/hal/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/heap/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/idf_test/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/ieee802154/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/jsmn/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/json/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/led_strip/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/libsodium/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/log/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/lwip/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/main/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/mbedtls/cmake_install.cmake", "CMake", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 46
"/home/yuan/esp/tcp/build/esp-idf/mbedtls/mbedtls/3rdparty/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/mbedtls/mbedtls/cmake_install.cmake", "CMake", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 48
"/home/yuan/esp/tcp/build/esp-idf/mbedtls/mbedtls/include/cmake_install.cmake", "CMake", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 146
"/home/yuan/esp/tcp/build/esp-idf/mbedtls/mbedtls/library/cmake_install.cmake", "CMake", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 52
"/home/yuan/esp/tcp/build/esp-idf/mdns/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/mqtt/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/mqtt_app/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/newlib/cmake_install.cmake", "CMake", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 46
"/home/yuan/esp/tcp/build/esp-idf/newlib/port/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/nghttp/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/nvs_flash/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/openssl/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/openthread/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/ota_app/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/para_list/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/partition_table/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/perfmon/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/pressure_i2c/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/protobuf-c/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/protocol_examples_common/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/protocomm/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/pthread/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/sdmmc/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/soc/cmake_install.cmake", "CMake", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 46
"/home/yuan/esp/tcp/build/esp-idf/soc/esp32s3/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/spi_flash/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/spiffs/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/tcp_transport/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/tcpip_adapter/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/timer/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/timer_app/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/tinyusb/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/uart485/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/ulp/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/unity/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/usb/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/vfs/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/wear_levelling/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/wifi/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/wifi_provisioning/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/wpa_supplicant/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/esp-idf/xtensa/cmake_install.cmake", "CMake", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/yuan/esp/tcp/build/flasher_args.json", "JSON", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/home/yuan/esp/tcp/build/project_description.json", "JSON", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/home/yuan/esp/tcp/build/project_elf_src_esp32s3.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/yuan/esp/tcp/components/backup1/CMakeLists.txt", "CMake", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/yuan/esp/tcp/components/backup1/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/backup1/include/pid_ctrl.h", "C", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 14
"/home/yuan/esp/tcp/components/backup1/src/pid_ctrl.c", "C", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 14
"/home/yuan/esp/tcp/components/cJSON/CMakeLists.txt", "CMake", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/yuan/esp/tcp/components/cJSON/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/cJSON/include/cJSON.h", "C++", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 102, 43, 301
"/home/yuan/esp/tcp/components/cJSON/src/cJSON.c", "C", 0, 0, 0, 0, 0, 2455, 0, 0, 0, 0, 0, 213, 452, 3120
"/home/yuan/esp/tcp/components/ds18b20/CMakeLists.txt", "CMake", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/yuan/esp/tcp/components/ds18b20/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/ds18b20/include/ds18b20.h", "C", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 49, 17, 87
"/home/yuan/esp/tcp/components/ds18b20/src/ds18b20.c", "C", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 707, 64, 908
"/home/yuan/esp/tcp/components/gpio_ctrl/CMakeLists.txt", "CMake", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/yuan/esp/tcp/components/gpio_ctrl/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/gpio_ctrl/include/gpio_ctrl.h", "C", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 1, 14, 53
"/home/yuan/esp/tcp/components/gpio_ctrl/src/gpio_ctrl.c", "C", 0, 0, 0, 0, 0, 713, 0, 0, 0, 0, 0, 69, 27, 809
"/home/yuan/esp/tcp/components/mqtt_app/CMakeLists.txt", "CMake", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/yuan/esp/tcp/components/mqtt_app/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/mqtt_app/include/mqtt_app.h", "C", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 5, 18
"/home/yuan/esp/tcp/components/mqtt_app/src/mqtt_app.c", "C", 0, 0, 0, 0, 0, 396, 0, 0, 0, 0, 0, 51, 38, 485
"/home/yuan/esp/tcp/components/ota_app/CMakeLists.txt", "CMake", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/yuan/esp/tcp/components/ota_app/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/ota_app/include/ota_app.h", "C", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 6, 19
"/home/yuan/esp/tcp/components/ota_app/src/native_ota_example.c", "C", 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 43, 43, 361
"/home/yuan/esp/tcp/components/ota_app/src/ota_app.c", "C", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 26, 26, 187
"/home/yuan/esp/tcp/components/para_list/CMakeLists.txt", "CMake", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/yuan/esp/tcp/components/para_list/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/para_list/include/para_list.h", "C", 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 7, 34, 235
"/home/yuan/esp/tcp/components/para_list/src/para_list.c", "C", 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 10, 43, 296
"/home/yuan/esp/tcp/components/pressure_i2c/CMakeLists.txt", "CMake", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/yuan/esp/tcp/components/pressure_i2c/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/pressure_i2c/include/pressure_i2c.h", "C", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 5, 16
"/home/yuan/esp/tcp/components/pressure_i2c/src/pressure_i2c.c", "C", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 19, 18, 97
"/home/yuan/esp/tcp/components/timer_app/CMakeLists.txt", "CMake", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/yuan/esp/tcp/components/timer_app/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/timer_app/include/timer_app.h", "C", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 5, 16
"/home/yuan/esp/tcp/components/timer_app/src/timer_app.c", "C", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 50, 25, 122
"/home/yuan/esp/tcp/components/uart485/CMakeLists.txt", "CMake", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/yuan/esp/tcp/components/uart485/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/uart485/include/uart485.h", "C", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 6, 17
"/home/yuan/esp/tcp/components/uart485/src/uart485.c", "C", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 63, 30, 199
"/home/yuan/esp/tcp/components/wifi/CMakeLists.txt", "CMake", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/yuan/esp/tcp/components/wifi/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/components/wifi/include/wifi_sta.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 5, 18
"/home/yuan/esp/tcp/components/wifi/src/wifi_sta.c", "C", 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 34, 28, 214
"/home/yuan/esp/tcp/debug.log", "Log", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"/home/yuan/esp/tcp/main/CMakeLists.txt", "CMake", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/yuan/esp/tcp/main/app_main.c", "C", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 56, 16, 119
"/home/yuan/esp/tcp/main/component.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/yuan/esp/tcp/mqtt_tcp_example_test.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 101
"Total", "-", 74, 933, 5540, 31644, 1962, 6230, 687, 25, 18, 44, 25, 2646, 2959, 52787